"zcta","county","city","state","business_name","business_type","num_employees","years_in_operation","dataset"
"29708","11331","Liberty Meadows","PA","Business 1816","Electronics Store",79,13,"NETS"
"29708","11331","Liberty Meadows","PA","Business 5723","Hardware Store",88,7,"NETS"
"03288","11467",,"PA","Business 9634","Pharmacy",12,3,"NETS"
"03288","11467",,"PA","Business 8721","Grocery Store",11,11,"NETS"
"98520","11297","Liberty Meadows","PA","Business 7161","Pharmacy",52,15,"NETS"
"98520","11297","Liberty Meadows","PA","Business 358","Grocery Store",46,29,"NETS"
"98520","11297","Liberty Meadows","PA","Business 1226","Clothing Store",5,17,"NETS"
"98520","11297","Liberty Meadows","PA","Business 3491","Gas Station",92,19,"NETS"
"98520","11297","Liberty Meadows","PA","Business 5207","Hardware Store",45,11,"NETS"
"98520","11297","Liberty Meadows","PA","Business 4469","Gas Station",8,18,"NETS"
"98520","11297","Liberty Meadows","PA","Business 9389","Hardware Store",25,8,"NETS"
"98520","11297","Liberty Meadows","PA","Business 3432","Clothing Store",14,23,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 7733","Gas Station",93,1,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 1322","Hardware Store",28,10,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 3289","Gas Station",71,27,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 1153","Hardware Store",16,28,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 7065","Clothing Store",83,4,"NETS"
"11159","11938","Silverstone Ridge","PA","Business 1195","Pharmacy",23,5,"NETS"
"72778","11272","Fox Hollow","PA","Business 2284","Hardware Store",21,30,"NETS"
"72778","11272","Fox Hollow","PA","Business 4910","Grocery Store",87,24,"NETS"
"72778","11272","Fox Hollow","PA","Business 576","Grocery Store",50,23,"NETS"
"72778","11272","Fox Hollow","PA","Business 795","Clothing Store",38,23,"NETS"
"72778","11272","Fox Hollow","PA","Business 9029","Gas Station",42,3,"NETS"
"72778","11272","Fox Hollow","PA","Business 2055","Pharmacy",91,3,"NETS"
"27644","11620",,"PA","Business 2986","Electronics Store",85,10,"NETS"
"27644","11620",,"PA","Business 7671","Pharmacy",39,3,"NETS"
"27644","11620",,"PA","Business 1700","Clothing Store",40,18,"NETS"
"27644","11620",,"PA","Business 3995","Clothing Store",79,17,"NETS"
"81147","11525",,"PA","Business 2399","Grocery Store",11,13,"NETS"
"81147","11525",,"PA","Business 4541","Electronics Store",73,11,"NETS"
"81147","11525",,"PA","Business 1261","Gas Station",32,5,"NETS"
"81147","11525",,"PA","Business 3654","Electronics Store",26,27,"NETS"
"57436","11408",,"PA","Business 2216","Gas Station",40,2,"NETS"
"40703","11854",,"PA","Business 5208","Gas Station",97,25,"NETS"
"40703","11854",,"PA","Business 6127","Grocery Store",48,2,"NETS"
"40703","11854",,"PA","Business 1284","Electronics Store",13,24,"NETS"
"12467","11380",,"PA","Business 7214","Electronics Store",44,4,"NETS"
"86872","11461",,"PA","Business 8079","Restaurant",48,13,"NETS"
"86872","11461",,"PA","Business 9342","Pharmacy",42,26,"NETS"
"86872","11461",,"PA","Business 5221","Electronics Store",49,23,"NETS"
"65864","11943","Coppermill Valley","PA","Business 3570","Gas Station",38,6,"NETS"
"65864","11943","Coppermill Valley","PA","Business 8899","Grocery Store",69,4,"NETS"
"65864","11943","Coppermill Valley","PA","Business 1040","Restaurant",88,19,"NETS"
"65864","11943","Coppermill Valley","PA","Business 6366","Hardware Store",53,27,"NETS"
"65864","11943","Coppermill Valley","PA","Business 5480","Hardware Store",5,12,"NETS"
"65864","11943","Coppermill Valley","PA","Business 6987","Pharmacy",6,18,"NETS"
"65864","11943","Coppermill Valley","PA","Business 2739","Hardware Store",95,14,"NETS"
"43474","11759",,"PA","Business 6099","Electronics Store",12,22,"NETS"
"43474","11759",,"PA","Business 4913","Gas Station",46,11,"NETS"
"43474","11759",,"PA","Business 365","Electronics Store",8,29,"NETS"
"38461","11772",,"PA","Business 9204","Clothing Store",1,8,"NETS"
"38461","11772",,"PA","Business 4338","Gas Station",58,22,"NETS"
"38461","11772",,"PA","Business 9677","Hardware Store",49,22,"NETS"
"38461","11772",,"PA","Business 5060","Electronics Store",15,6,"NETS"
"38461","11772",,"PA","Business 5395","Pharmacy",82,16,"NETS"
"34622","11712",,"PA","Business 5956","Clothing Store",79,26,"NETS"
"34622","11712",,"PA","Business 56","Gas Station",13,19,"NETS"
"45776","11894","Everwood Springs","PA","Business 3855","Grocery Store",71,29,"NETS"
"45776","11894","Everwood Springs","PA","Business 2930","Clothing Store",81,17,"NETS"
"45776","11894","Everwood Springs","PA","Business 5478","Hardware Store",8,26,"NETS"
"45776","11894","Everwood Springs","PA","Business 6753","Pharmacy",44,2,"NETS"
"45776","11894","Everwood Springs","PA","Business 2641","Hardware Store",30,13,"NETS"
"45776","11894","Everwood Springs","PA","Business 2069","Clothing Store",3,29,"NETS"
"45776","11894","Everwood Springs","PA","Business 9902","Pharmacy",44,29,"NETS"
"45776","11894","Everwood Springs","PA","Business 3465","Hardware Store",75,9,"NETS"
"45776","11894","Everwood Springs","PA","Business 5010","Electronics Store",14,18,"NETS"
"45776","11894","Everwood Springs","PA","Business 9363","Hardware Store",14,4,"NETS"
"15127","11906","Everwood Springs","PA","Business 9717","Electronics Store",87,2,"NETS"
"15127","11906","Everwood Springs","PA","Business 5263","Restaurant",27,4,"NETS"
"15127","11906","Everwood Springs","PA","Business 630","Restaurant",23,23,"NETS"
"15127","11906","Everwood Springs","PA","Business 9137","Hardware Store",27,5,"NETS"
"15127","11906","Everwood Springs","PA","Business 3011","Gas Station",1,10,"NETS"
"05190","11383","Liberty Meadows","PA","Business 8957","Electronics Store",59,27,"NETS"
"05190","11383","Liberty Meadows","PA","Business 4689","Pharmacy",2,23,"NETS"
"05190","11383","Liberty Meadows","PA","Business 413","Grocery Store",20,20,"NETS"
"05190","11383","Liberty Meadows","PA","Business 8128","Hardware Store",56,5,"NETS"
"05190","11383","Liberty Meadows","PA","Business 1244","Hardware Store",71,30,"NETS"
"05190","11383","Liberty Meadows","PA","Business 8124","Grocery Store",54,19,"NETS"
"05190","11383","Liberty Meadows","PA","Business 8625","Hardware Store",82,3,"NETS"
"05190","11383","Liberty Meadows","PA","Business 9518","Hardware Store",83,19,"NETS"
"05190","11383","Liberty Meadows","PA","Business 8271","Clothing Store",27,27,"NETS"
"13835","11037","Fox Hollow","PA","Business 6888","Electronics Store",46,18,"NETS"
"13835","11037","Fox Hollow","PA","Business 1498","Restaurant",83,5,"NETS"
"13835","11037","Fox Hollow","PA","Business 2117","Clothing Store",96,1,"NETS"
"13835","11037","Fox Hollow","PA","Business 4554","Pharmacy",21,15,"NETS"
"13835","11037","Fox Hollow","PA","Business 7245","Grocery Store",61,9,"NETS"
"13835","11037","Fox Hollow","PA","Business 9315","Clothing Store",78,6,"NETS"
"13835","11037","Fox Hollow","PA","Business 7879","Grocery Store",78,29,"NETS"
"46988","11786","Everwood Springs","PA","Business 4845","Gas Station",62,6,"NETS"
"46988","11786","Everwood Springs","PA","Business 3150","Hardware Store",93,2,"NETS"
"46988","11786","Everwood Springs","PA","Business 357","Clothing Store",19,9,"NETS"
"46988","11786","Everwood Springs","PA","Business 6525","Electronics Store",26,2,"NETS"
"46988","11786","Everwood Springs","PA","Business 7343","Restaurant",50,28,"NETS"
"46988","11786","Everwood Springs","PA","Business 9392","Pharmacy",97,22,"NETS"
"46988","11786","Everwood Springs","PA","Business 2242","Gas Station",45,2,"NETS"
"04798","11078","Everwood Springs","PA","Business 5212","Electronics Store",39,14,"NETS"
"04798","11078","Everwood Springs","PA","Business 3223","Hardware Store",78,12,"NETS"
"04798","11078","Everwood Springs","PA","Business 5979","Clothing Store",88,19,"NETS"
"04798","11078","Everwood Springs","PA","Business 1051","Grocery Store",56,16,"NETS"
"04798","11078","Everwood Springs","PA","Business 2292","Gas Station",64,27,"NETS"
"04798","11078","Everwood Springs","PA","Business 9989","Pharmacy",98,19,"NETS"
"04798","11078","Everwood Springs","PA","Business 1768","Hardware Store",72,19,"NETS"
"04798","11078","Everwood Springs","PA","Business 544","Hardware Store",72,27,"NETS"
"04798","11078","Everwood Springs","PA","Business 3468","Pharmacy",88,2,"NETS"
"04798","11078","Everwood Springs","PA","Business 9710","Clothing Store",9,9,"NETS"
"60389","11102","Coppermill Valley","PA","Business 246","Electronics Store",20,10,"NETS"
"60389","11102","Coppermill Valley","PA","Business 4361","Hardware Store",63,25,"NETS"
"60389","11102","Coppermill Valley","PA","Business 6007","Electronics Store",86,16,"NETS"
"60389","11102","Coppermill Valley","PA","Business 4306","Gas Station",49,21,"NETS"
"60389","11102","Coppermill Valley","PA","Business 47","Electronics Store",97,26,"NETS"
"60389","11102","Coppermill Valley","PA","Business 4425","Hardware Store",9,23,"NETS"
"60389","11102","Coppermill Valley","PA","Business 2933","Hardware Store",9,26,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 8458","Grocery Store",70,5,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 9231","Grocery Store",33,9,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 2925","Electronics Store",39,15,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 113","Gas Station",82,17,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 8277","Gas Station",6,7,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 2837","Electronics Store",100,21,"NETS"
"10247","11761","Silverstone Ridge","PA","Business 5674","Electronics Store",98,5,"NETS"
"70345","11150",,"PA","Business 3445","Gas Station",95,8,"NETS"
"23948","11861","Everwood Springs","PA","Business 3801","Electronics Store",6,27,"NETS"
"23948","11861","Everwood Springs","PA","Business 110","Pharmacy",71,3,"NETS"
"23948","11861","Everwood Springs","PA","Business 490","Electronics Store",74,28,"NETS"
"23948","11861","Everwood Springs","PA","Business 6527","Gas Station",29,15,"NETS"
"23948","11861","Everwood Springs","PA","Business 8941","Grocery Store",22,26,"NETS"
"23948","11861","Everwood Springs","PA","Business 2704","Restaurant",54,10,"NETS"
"23948","11861","Everwood Springs","PA","Business 3282","Electronics Store",19,26,"NETS"
"95993","11915",,"PA","Business 60","Clothing Store",27,11,"NETS"
"95993","11915",,"PA","Business 5731","Hardware Store",77,21,"NETS"
"95993","11915",,"PA","Business 4342","Restaurant",84,25,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 5342","Clothing Store",79,13,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 5213","Hardware Store",16,16,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 8119","Electronics Store",26,9,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 857","Hardware Store",95,12,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 145","Grocery Store",72,19,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 1232","Pharmacy",74,6,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 4945","Hardware Store",14,14,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 8857","Grocery Store",6,29,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 5265","Clothing Store",39,22,"NETS"
"53980","11767","Silverstone Ridge","PA","Business 7095","Hardware Store",87,16,"NETS"
"47840","11120",,"PA","Business 4346","Hardware Store",50,17,"NETS"
"47840","11120",,"PA","Business 9259","Gas Station",66,27,"NETS"
"04343","11211",,"PA","Business 3012","Restaurant",93,30,"NETS"
"04343","11211",,"PA","Business 7856","Clothing Store",98,7,"NETS"
"04343","11211",,"PA","Business 1736","Grocery Store",10,23,"NETS"
"04343","11211",,"PA","Business 5823","Gas Station",50,22,"NETS"
"04343","11211",,"PA","Business 3617","Hardware Store",30,3,"NETS"
"81107","11434","Liberty Meadows","PA","Business 7895","Grocery Store",8,21,"NETS"
"81107","11434","Liberty Meadows","PA","Business 2586","Grocery Store",79,22,"NETS"
"81107","11434","Liberty Meadows","PA","Business 2750","Pharmacy",52,13,"NETS"
"81107","11434","Liberty Meadows","PA","Business 770","Clothing Store",6,7,"NETS"
"81107","11434","Liberty Meadows","PA","Business 7947","Grocery Store",2,1,"NETS"
"81107","11434","Liberty Meadows","PA","Business 3187","Clothing Store",6,21,"NETS"
"81107","11434","Liberty Meadows","PA","Business 2911","Hardware Store",51,22,"NETS"
"81107","11434","Liberty Meadows","PA","Business 5686","Electronics Store",69,12,"NETS"
"81107","11434","Liberty Meadows","PA","Business 4240","Gas Station",53,16,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 6154","Grocery Store",63,9,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 8775","Gas Station",19,4,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 5418","Electronics Store",51,27,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 7948","Grocery Store",39,20,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 9271","Electronics Store",41,6,"NETS"
"27682","11806","Silverstone Ridge","PA","Business 1296","Restaurant",56,21,"NETS"
"46776","11168",,"PA","Business 2499","Gas Station",52,1,"NETS"
"46776","11168",,"PA","Business 2033","Grocery Store",10,6,"NETS"
"46776","11168",,"PA","Business 6582","Electronics Store",4,10,"NETS"
"46776","11168",,"PA","Business 3755","Gas Station",81,21,"NETS"
"46776","11168",,"PA","Business 6061","Pharmacy",73,18,"NETS"
"58700","11135","Liberty Meadows","PA","Business 2434","Clothing Store",6,1,"NETS"
"58700","11135","Liberty Meadows","PA","Business 8873","Clothing Store",18,30,"NETS"
"58700","11135","Liberty Meadows","PA","Business 4513","Pharmacy",72,24,"NETS"
"58700","11135","Liberty Meadows","PA","Business 3428","Hardware Store",83,30,"NETS"
"58700","11135","Liberty Meadows","PA","Business 4817","Pharmacy",9,30,"NETS"
"58700","11135","Liberty Meadows","PA","Business 7634","Clothing Store",15,2,"NETS"
"82762","11351",,"PA","Business 4898","Clothing Store",77,3,"NETS"
"82762","11351",,"PA","Business 4454","Grocery Store",91,10,"NETS"
"82762","11351",,"PA","Business 6169","Hardware Store",58,18,"NETS"
"43536","11748","Liberty Meadows","PA","Business 4125","Electronics Store",29,3,"NETS"
"43536","11748","Liberty Meadows","PA","Business 5295","Hardware Store",80,18,"NETS"
"43536","11748","Liberty Meadows","PA","Business 9033","Electronics Store",8,27,"NETS"
"43536","11748","Liberty Meadows","PA","Business 9535","Hardware Store",65,21,"NETS"
"43536","11748","Liberty Meadows","PA","Business 7552","Gas Station",34,11,"NETS"
"26818","11548",,"PA","Business 6836","Grocery Store",87,22,"NETS"
"26818","11548",,"PA","Business 5237","Clothing Store",9,26,"NETS"
"26818","11548",,"PA","Business 5762","Hardware Store",4,26,"NETS"
"30856","11780","Coppermill Valley","PA","Business 435","Electronics Store",15,7,"NETS"
"30856","11780","Coppermill Valley","PA","Business 4052","Restaurant",22,9,"NETS"
"30856","11780","Coppermill Valley","PA","Business 5267","Gas Station",18,4,"NETS"
"30856","11780","Coppermill Valley","PA","Business 8305","Gas Station",30,18,"NETS"
"30856","11780","Coppermill Valley","PA","Business 1478","Pharmacy",75,10,"NETS"
"30856","11780","Coppermill Valley","PA","Business 7819","Clothing Store",86,10,"NETS"
"30856","11780","Coppermill Valley","PA","Business 3955","Hardware Store",9,9,"NETS"
"30856","11780","Coppermill Valley","PA","Business 878","Electronics Store",70,9,"NETS"
"30856","11780","Coppermill Valley","PA","Business 7041","Restaurant",16,4,"NETS"
"30856","11780","Coppermill Valley","PA","Business 1916","Pharmacy",10,9,"NETS"
"16225","11625",,"PA","Business 7961","Clothing Store",18,16,"NETS"
"16225","11625",,"PA","Business 228","Hardware Store",61,29,"NETS"
"16225","11625",,"PA","Business 2698","Hardware Store",40,17,"NETS"
"30552","11138",,"PA","Business 1752","Grocery Store",35,19,"NETS"
"30552","11138",,"PA","Business 6750","Hardware Store",43,14,"NETS"
"30552","11138",,"PA","Business 9267","Gas Station",100,2,"NETS"
"30552","11138",,"PA","Business 609","Grocery Store",33,18,"NETS"
"30552","11138",,"PA","Business 5725","Clothing Store",80,21,"NETS"
"00528","11744","Coppermill Valley","PA","Business 6427","Electronics Store",63,23,"NETS"
"00528","11744","Coppermill Valley","PA","Business 4235","Clothing Store",14,10,"NETS"
"00528","11744","Coppermill Valley","PA","Business 9172","Pharmacy",22,29,"NETS"
"00528","11744","Coppermill Valley","PA","Business 3597","Restaurant",62,18,"NETS"
"00528","11744","Coppermill Valley","PA","Business 8786","Gas Station",100,3,"NETS"
"00528","11744","Coppermill Valley","PA","Business 7357","Gas Station",6,22,"NETS"
"00528","11744","Coppermill Valley","PA","Business 1761","Clothing Store",88,10,"NETS"
"00528","11744","Coppermill Valley","PA","Business 7859","Clothing Store",66,8,"NETS"
"00528","11744","Coppermill Valley","PA","Business 3224","Clothing Store",77,5,"NETS"
"90279","11700",,"PA","Business 7425","Pharmacy",68,20,"NETS"
"90279","11700",,"PA","Business 5928","Electronics Store",89,12,"NETS"
"74686","11650",,"PA","Business 5104","Grocery Store",86,3,"NETS"
"74686","11650",,"PA","Business 2437","Clothing Store",11,23,"NETS"
"74686","11650",,"PA","Business 8087","Gas Station",14,19,"NETS"
"74686","11650",,"PA","Business 5547","Gas Station",28,25,"NETS"
"00663","11975",,"PA","Business 1764","Grocery Store",78,17,"NETS"
"00663","11975",,"PA","Business 7277","Electronics Store",83,30,"NETS"
"00663","11975",,"PA","Business 6676","Clothing Store",17,16,"NETS"
"96403","11330","Everwood Springs","PA","Business 178","Clothing Store",13,24,"NETS"
"96403","11330","Everwood Springs","PA","Business 8003","Electronics Store",97,21,"NETS"
